Trial,Observable,Embedding,Embedding Type,Entangled,Iteration,Cost,Train Acc,Validation Acc
12,PauliZ,rotation_encoding,RY,FALSE,46,0.089191214,1,1
12,PauliZ,rotation_encoding,RY,FALSE,47,0.085112751,1,1
12,PauliZ,rotation_encoding,RY,FALSE,48,0.084297562,1,1
12,PauliZ,rotation_encoding,RY,FALSE,49,0.084293529,1,1
12,PauliZ,rotation_encoding,RY,FALSE,50,0.077056623,1,1
12,PauliZ,rotation_encoding,RY,FALSE,51,0.067418846,1,1
12,PauliZ,rotation_encoding,RY,FALSE,52,0.06059445,1,1
12,PauliZ,rotation_encoding,RY,FALSE,53,0.05715231,1,1
12,PauliZ,rotation_encoding,RY,FALSE,54,0.05219589,1,1
12,PauliZ,rotation_encoding,RY,FALSE,55,0.048882161,1,1
12,PauliZ,rotation_encoding,RY,FALSE,56,0.049840133,1,1
12,PauliZ,rotation_encoding,RY,FALSE,57,0.053514068,1,1
12,PauliZ,rotation_encoding,RY,FALSE,58,0.061047186,1,1
12,PauliZ,rotation_encoding,RY,FALSE,59,0.061827457,1,1
12,PauliZ,rotation_encoding,RY,FALSE,60,0.055809606,1,1
12,PauliZ,rotation_encoding,RY,FALSE,61,0.051903232,1,1
12,PauliZ,rotation_encoding,RY,FALSE,62,0.04842423,1,1
12,PauliZ,rotation_encoding,RY,FALSE,63,0.046097541,1,1
12,PauliZ,rotation_encoding,RY,FALSE,64,0.045028648,1,1
12,PauliZ,rotation_encoding,RY,FALSE,65,0.04368819,1,1
12,PauliZ,rotation_encoding,RY,FALSE,66,0.042375533,1,1
12,PauliZ,rotation_encoding,RY,FALSE,67,0.041531066,1,1
12,PauliZ,rotation_encoding,RY,FALSE,68,0.040939669,1,1
12,PauliZ,rotation_encoding,RY,FALSE,69,0.04189974,1,1
12,PauliZ,rotation_encoding,RY,FALSE,70,0.04118719,1,1
12,PauliZ,rotation_encoding,RY,FALSE,71,0.038789562,1,1
12,PauliZ,rotation_encoding,RY,FALSE,72,0.036533981,1,1
12,PauliZ,rotation_encoding,RY,FALSE,73,0.034758625,1,1
12,PauliZ,rotation_encoding,RY,FALSE,74,0.033162961,1,1
12,PauliZ,rotation_encoding,RY,FALSE,75,0.032260449,1,1
12,PauliZ,rotation_encoding,RY,FALSE,76,0.031629497,1,1
12,PauliZ,rotation_encoding,RY,FALSE,77,0.03115649,1,1
12,PauliZ,rotation_encoding,RY,FALSE,78,0.031118153,1,1
12,PauliZ,rotation_encoding,RY,FALSE,79,0.031076332,1,1
12,PauliZ,rotation_encoding,RY,FALSE,80,0.029578358,1,1
12,PauliZ,rotation_encoding,RY,FALSE,81,0.027626306,1,1
12,PauliZ,rotation_encoding,RY,FALSE,82,0.026912919,1,1
12,PauliZ,rotation_encoding,RY,FALSE,83,0.027191007,1,1
12,PauliZ,rotation_encoding,RY,FALSE,84,0.02780619,1,1
12,PauliZ,rotation_encoding,RY,FALSE,85,0.028426152,1,1
12,PauliZ,rotation_encoding,RY,FALSE,86,0.02952485,1,1
12,PauliZ,rotation_encoding,RY,FALSE,87,0.03070029,1,1
12,PauliZ,rotation_encoding,RY,FALSE,88,0.031012698,1,1
12,PauliZ,rotation_encoding,RY,FALSE,89,0.030704072,1,1
12,PauliZ,rotation_encoding,RY,FALSE,90,0.02998218,1,1
12,PauliZ,rotation_encoding,RY,FALSE,91,0.028588225,1,1
12,PauliZ,rotation_encoding,RY,FALSE,92,0.02659655,1,1
12,PauliZ,rotation_encoding,RY,FALSE,93,0.025554269,1,1
12,PauliZ,rotation_encoding,RY,FALSE,94,0.024914255,1,1
12,PauliZ,rotation_encoding,RY,FALSE,95,0.024617259,1,1
12,PauliZ,rotation_encoding,RY,FALSE,96,0.024760206,1,1
12,PauliZ,rotation_encoding,RY,FALSE,97,0.024316284,1,1
12,PauliZ,rotation_encoding,RY,FALSE,98,0.024107997,1,1
12,PauliZ,rotation_encoding,RY,FALSE,99,0.023825733,1,1
12,PauliZ,rotation_encoding,RY,FALSE,100,0.023460181,1,1
13,PauliX,rotation_encoding,RY,TRUE,1,1.598639309,0.386666667,0.32
13,PauliX,rotation_encoding,RY,TRUE,2,1.370856564,0.453333333,0.44
13,PauliX,rotation_encoding,RY,TRUE,3,1.106518516,0.506666667,0.44
13,PauliX,rotation_encoding,RY,TRUE,4,0.772008604,0.68,0.56
13,PauliX,rotation_encoding,RY,TRUE,5,0.507932632,0.853333333,0.84
13,PauliX,rotation_encoding,RY,TRUE,6,0.334148306,0.946666667,1
13,PauliX,rotation_encoding,RY,TRUE,7,0.255007781,0.946666667,1
13,PauliX,rotation_encoding,RY,TRUE,8,0.230521571,0.96,1
13,PauliX,rotation_encoding,RY,TRUE,9,0.223249821,0.986666667,1
13,PauliX,rotation_encoding,RY,TRUE,10,0.221687483,0.986666667,1
13,PauliX,rotation_encoding,RY,TRUE,11,0.233316648,0.986666667,1
13,PauliX,rotation_encoding,RY,TRUE,12,0.236808109,0.986666667,1
13,PauliX,rotation_encoding,RY,TRUE,13,0.223412843,0.986666667,1
13,PauliX,rotation_encoding,RY,TRUE,14,0.2111257,0.986666667,1
13,PauliX,rotation_encoding,RY,TRUE,15,0.199664375,0.986666667,1
13,PauliX,rotation_encoding,RY,TRUE,16,0.19737588,0.986666667,1
13,PauliX,rotation_encoding,RY,TRUE,17,0.168827001,0.986666667,1
13,PauliX,rotation_encoding,RY,TRUE,18,0.166007743,1,1
13,PauliX,rotation_encoding,RY,TRUE,19,0.132057577,1,1
13,PauliX,rotation_encoding,RY,TRUE,20,0.122565551,1,1
13,PauliX,rotation_encoding,RY,TRUE,21,0.113472217,1,1
13,PauliX,rotation_encoding,RY,TRUE,22,0.107061795,1,1
13,PauliX,rotation_encoding,RY,TRUE,23,0.095958095,1,1
13,PauliX,rotation_encoding,RY,TRUE,24,0.084412598,1,1
13,PauliX,rotation_encoding,RY,TRUE,25,0.077429829,1,1
13,PauliX,rotation_encoding,RY,TRUE,26,0.068212205,1,1
13,PauliX,rotation_encoding,RY,TRUE,27,0.064248767,1,1
13,PauliX,rotation_encoding,RY,TRUE,28,0.064999654,1,1
13,PauliX,rotation_encoding,RY,TRUE,29,0.062999179,1,1
13,PauliX,rotation_encoding,RY,TRUE,30,0.054825846,1,1
13,PauliX,rotation_encoding,RY,TRUE,31,0.048155354,1,1
13,PauliX,rotation_encoding,RY,TRUE,32,0.046395632,1,1
13,PauliX,rotation_encoding,RY,TRUE,33,0.048419706,1,1
13,PauliX,rotation_encoding,RY,TRUE,34,0.049958243,1,1
13,PauliX,rotation_encoding,RY,TRUE,35,0.052019465,1,1
13,PauliX,rotation_encoding,RY,TRUE,36,0.054142601,1,1
13,PauliX,rotation_encoding,RY,TRUE,37,0.056531876,1,1
13,PauliX,rotation_encoding,RY,TRUE,38,0.057209457,1,1
13,PauliX,rotation_encoding,RY,TRUE,39,0.04960214,1,1
13,PauliX,rotation_encoding,RY,TRUE,40,0.04411501,1,1
13,PauliX,rotation_encoding,RY,TRUE,41,0.040392136,1,1
13,PauliX,rotation_encoding,RY,TRUE,42,0.0387987,1,1
13,PauliX,rotation_encoding,RY,TRUE,43,0.037835605,1,1
13,PauliX,rotation_encoding,RY,TRUE,44,0.039731807,1,1
13,PauliX,rotation_encoding,RY,TRUE,45,0.041822318,1,1
13,PauliX,rotation_encoding,RY,TRUE,46,0.04370056,1,1
13,PauliX,rotation_encoding,RY,TRUE,47,0.05195965,1,1
13,PauliX,rotation_encoding,RY,TRUE,48,0.049904271,1,1
13,PauliX,rotation_encoding,RY,TRUE,49,0.041342666,1,1
13,PauliX,rotation_encoding,RY,TRUE,50,0.034408819,1,1
13,PauliX,rotation_encoding,RY,TRUE,51,0.030655725,1,1
13,PauliX,rotation_encoding,RY,TRUE,52,0.028770352,1,1
13,PauliX,rotation_encoding,RY,TRUE,53,0.028674293,1,1
13,PauliX,rotation_encoding,RY,TRUE,54,0.028757755,1,1
13,PauliX,rotation_encoding,RY,TRUE,55,0.028970543,1,1
13,PauliX,rotation_encoding,RY,TRUE,56,0.029657428,1,1
13,PauliX,rotation_encoding,RY,TRUE,57,0.029988318,1,1
13,PauliX,rotation_encoding,RY,TRUE,58,0.030688512,1,1
13,PauliX,rotation_encoding,RY,TRUE,59,0.030714991,1,1
13,PauliX,rotation_encoding,RY,TRUE,60,0.029852763,1,1
13,PauliX,rotation_encoding,RY,TRUE,61,0.027327578,1,1
13,PauliX,rotation_encoding,RY,TRUE,62,0.025218123,1,1
13,PauliX,rotation_encoding,RY,TRUE,63,0.024933231,1,1
13,PauliX,rotation_encoding,RY,TRUE,64,0.025456053,1,1
13,PauliX,rotation_encoding,RY,TRUE,65,0.029765932,1,1
13,PauliX,rotation_encoding,RY,TRUE,66,0.033421848,1,1
13,PauliX,rotation_encoding,RY,TRUE,67,0.037709871,1,1
13,PauliX,rotation_encoding,RY,TRUE,68,0.036130049,1,1
13,PauliX,rotation_encoding,RY,TRUE,69,0.03084076,1,1
13,PauliX,rotation_encoding,RY,TRUE,70,0.025592476,1,1
13,PauliX,rotation_encoding,RY,TRUE,71,0.024160773,1,1
13,PauliX,rotation_encoding,RY,TRUE,72,0.025308334,1,1
13,PauliX,rotation_encoding,RY,TRUE,73,0.027539904,1,1
13,PauliX,rotation_encoding,RY,TRUE,74,0.028840354,1,1
13,PauliX,rotation_encoding,RY,TRUE,75,0.029784483,1,1
13,PauliX,rotation_encoding,RY,TRUE,76,0.030036835,1,1
13,PauliX,rotation_encoding,RY,TRUE,77,0.030296873,1,1
13,PauliX,rotation_encoding,RY,TRUE,78,0.030338098,1,1
13,PauliX,rotation_encoding,RY,TRUE,79,0.029863879,1,1
13,PauliX,rotation_encoding,RY,TRUE,80,0.028983814,1,1
13,PauliX,rotation_encoding,RY,TRUE,81,0.02854877,1,1
13,PauliX,rotation_encoding,RY,TRUE,82,0.027567852,1,1
13,PauliX,rotation_encoding,RY,TRUE,83,0.0261596,1,1
13,PauliX,rotation_encoding,RY,TRUE,84,0.0253022,1,1
13,PauliX,rotation_encoding,RY,TRUE,85,0.025068467,1,1
13,PauliX,rotation_encoding,RY,TRUE,86,0.025265266,1,1
13,PauliX,rotation_encoding,RY,TRUE,87,0.025430168,1,1
13,PauliX,rotation_encoding,RY,TRUE,88,0.025375929,1,1
13,PauliX,rotation_encoding,RY,TRUE,89,0.023465674,1,1
13,PauliX,rotation_encoding,RY,TRUE,90,0.023256896,1,1
13,PauliX,rotation_encoding,RY,TRUE,91,0.024759389,1,1
13,PauliX,rotation_encoding,RY,TRUE,92,0.028998384,1,1
13,PauliX,rotation_encoding,RY,TRUE,93,0.033074505,1,1
13,PauliX,rotation_encoding,RY,TRUE,94,0.034119768,1,1
13,PauliX,rotation_encoding,RY,TRUE,95,0.033643387,1,1
13,PauliX,rotation_encoding,RY,TRUE,96,0.032502959,1,1
13,PauliX,rotation_encoding,RY,TRUE,97,0.030221272,1,1
13,PauliX,rotation_encoding,RY,TRUE,98,0.028694399,1,1
13,PauliX,rotation_encoding,RY,TRUE,99,0.025289223,1,1
13,PauliX,rotation_encoding,RY,TRUE,100,0.02278711,1,1
14,PauliY,rotation_encoding,RY,TRUE,1,0.764762792,0.626666667,0.72
14,PauliY,rotation_encoding,RY,TRUE,2,0.73888056,0.92,0.88
14,PauliY,rotation_encoding,RY,TRUE,3,0.697719284,1,1
14,PauliY,rotation_encoding,RY,TRUE,4,0.60369338,1,1
14,PauliY,rotation_encoding,RY,TRUE,5,0.531704182,1,1
14,PauliY,rotation_encoding,RY,TRUE,6,0.532831902,1,1
14,PauliY,rotation_encoding,RY,TRUE,7,0.550236254,0.986666667,1
14,PauliY,rotation_encoding,RY,TRUE,8,0.451412022,1,1
14,PauliY,rotation_encoding,RY,TRUE,9,0.31233644,1,1
14,PauliY,rotation_encoding,RY,TRUE,10,0.268657892,1,1
14,PauliY,rotation_encoding,RY,TRUE,11,0.314471699,1,1
14,PauliY,rotation_encoding,RY,TRUE,12,0.374330163,1,1
14,PauliY,rotation_encoding,RY,TRUE,13,0.378224505,1,1
14,PauliY,rotation_encoding,RY,TRUE,14,0.367378851,0.986666667,1
14,PauliY,rotation_encoding,RY,TRUE,15,0.309067637,0.986666667,1
14,PauliY,rotation_encoding,RY,TRUE,16,0.255126463,1,1
14,PauliY,rotation_encoding,RY,TRUE,17,0.247925194,1,1
14,PauliY,rotation_encoding,RY,TRUE,18,0.219658907,1,1
14,PauliY,rotation_encoding,RY,TRUE,19,0.18956506,1,1
14,PauliY,rotation_encoding,RY,TRUE,20,0.164877714,1,1
14,PauliY,rotation_encoding,RY,TRUE,21,0.138444385,1,1
14,PauliY,rotation_encoding,RY,TRUE,22,0.124922686,1,1
14,PauliY,rotation_encoding,RY,TRUE,23,0.132752665,1,1
14,PauliY,rotation_encoding,RY,TRUE,24,0.146368788,1,1
14,PauliY,rotation_encoding,RY,TRUE,25,0.149368613,1,1
14,PauliY,rotation_encoding,RY,TRUE,26,0.130817965,1,1
14,PauliY,rotation_encoding,RY,TRUE,27,0.113362097,1,1
14,PauliY,rotation_encoding,RY,TRUE,28,0.103886206,1,1
14,PauliY,rotation_encoding,RY,TRUE,29,0.101538784,1,1
14,PauliY,rotation_encoding,RY,TRUE,30,0.104382467,1,1
14,PauliY,rotation_encoding,RY,TRUE,31,0.113048371,1,1
14,PauliY,rotation_encoding,RY,TRUE,32,0.117058987,1,1
14,PauliY,rotation_encoding,RY,TRUE,33,0.112966786,1,1
14,PauliY,rotation_encoding,RY,TRUE,34,0.096720971,1,1
14,PauliY,rotation_encoding,RY,TRUE,35,0.078854487,1,1
14,PauliY,rotation_encoding,RY,TRUE,36,0.069881417,1,1
14,PauliY,rotation_encoding,RY,TRUE,37,0.067188031,1,1
14,PauliY,rotation_encoding,RY,TRUE,38,0.068683665,1,1
14,PauliY,rotation_encoding,RY,TRUE,39,0.068826318,1,1
14,PauliY,rotation_encoding,RY,TRUE,40,0.066524561,1,1
14,PauliY,rotation_encoding,RY,TRUE,41,0.062245503,1,1
14,PauliY,rotation_encoding,RY,TRUE,42,0.055784232,1,1
14,PauliY,rotation_encoding,RY,TRUE,43,0.052013513,1,1
14,PauliY,rotation_encoding,RY,TRUE,44,0.055649746,1,1
14,PauliY,rotation_encoding,RY,TRUE,45,0.061249185,1,1
14,PauliY,rotation_encoding,RY,TRUE,46,0.065214746,1,1
14,PauliY,rotation_encoding,RY,TRUE,47,0.067241927,1,1
14,PauliY,rotation_encoding,RY,TRUE,48,0.055271984,1,1
14,PauliY,rotation_encoding,RY,TRUE,49,0.043490477,1,1
14,PauliY,rotation_encoding,RY,TRUE,50,0.043004286,1,1
14,PauliY,rotation_encoding,RY,TRUE,51,0.049382719,1,1
14,PauliY,rotation_encoding,RY,TRUE,52,0.05924537,1,1
14,PauliY,rotation_encoding,RY,TRUE,53,0.060088461,1,1
14,PauliY,rotation_encoding,RY,TRUE,54,0.055183605,1,1
14,PauliY,rotation_encoding,RY,TRUE,55,0.049697298,1,1
14,PauliY,rotation_encoding,RY,TRUE,56,0.042557693,1,1
14,PauliY,rotation_encoding,RY,TRUE,57,0.037380881,1,1
14,PauliY,rotation_encoding,RY,TRUE,58,0.037177039,1,1
14,PauliY,rotation_encoding,RY,TRUE,59,0.04114028,1,1
14,PauliY,rotation_encoding,RY,TRUE,60,0.042017665,1,1
14,PauliY,rotation_encoding,RY,TRUE,61,0.036023239,1,1
14,PauliY,rotation_encoding,RY,TRUE,62,0.033718825,1,1
14,PauliY,rotation_encoding,RY,TRUE,63,0.035104834,1,1
14,PauliY,rotation_encoding,RY,TRUE,64,0.039940206,1,1
14,PauliY,rotation_encoding,RY,TRUE,65,0.04394751,1,1
14,PauliY,rotation_encoding,RY,TRUE,66,0.039950691,1,1
14,PauliY,rotation_encoding,RY,TRUE,67,0.037440658,1,1
14,PauliY,rotation_encoding,RY,TRUE,68,0.035071824,1,1
14,PauliY,rotation_encoding,RY,TRUE,69,0.032723268,1,1
14,PauliY,rotation_encoding,RY,TRUE,70,0.032042648,1,1
14,PauliY,rotation_encoding,RY,TRUE,71,0.031683277,1,1
14,PauliY,rotation_encoding,RY,TRUE,72,0.031916906,1,1
14,PauliY,rotation_encoding,RY,TRUE,73,0.032491304,1,1
14,PauliY,rotation_encoding,RY,TRUE,74,0.032002521,1,1
14,PauliY,rotation_encoding,RY,TRUE,75,0.030645802,1,1
14,PauliY,rotation_encoding,RY,TRUE,76,0.030352528,1,1
14,PauliY,rotation_encoding,RY,TRUE,77,0.030473433,1,1
14,PauliY,rotation_encoding,RY,TRUE,78,0.030126921,1,1
14,PauliY,rotation_encoding,RY,TRUE,79,0.02943633,1,1
14,PauliY,rotation_encoding,RY,TRUE,80,0.028775622,1,1
14,PauliY,rotation_encoding,RY,TRUE,81,0.030197619,1,1
14,PauliY,rotation_encoding,RY,TRUE,82,0.033404833,1,1
14,PauliY,rotation_encoding,RY,TRUE,83,0.038033367,1,1
14,PauliY,rotation_encoding,RY,TRUE,84,0.038346857,1,1
14,PauliY,rotation_encoding,RY,TRUE,85,0.032715179,1,1
14,PauliY,rotation_encoding,RY,TRUE,86,0.029962624,1,1
14,PauliY,rotation_encoding,RY,TRUE,87,0.027658069,1,1
14,PauliY,rotation_encoding,RY,TRUE,88,0.027944455,1,1
14,PauliY,rotation_encoding,RY,TRUE,89,0.028257966,1,1
14,PauliY,rotation_encoding,RY,TRUE,90,0.030203087,1,1
14,PauliY,rotation_encoding,RY,TRUE,91,0.032266853,1,1
14,PauliY,rotation_encoding,RY,TRUE,92,0.03541996,1,1
14,PauliY,rotation_encoding,RY,TRUE,93,0.04334265,1,1
14,PauliY,rotation_encoding,RY,TRUE,94,0.045149398,1,1
14,PauliY,rotation_encoding,RY,TRUE,95,0.041481431,1,1
14,PauliY,rotation_encoding,RY,TRUE,96,0.034793877,1,1
14,PauliY,rotation_encoding,RY,TRUE,97,0.030192155,1,1
14,PauliY,rotation_encoding,RY,TRUE,98,0.03090578,1,1
14,PauliY,rotation_encoding,RY,TRUE,99,0.03384464,1,1
14,PauliY,rotation_encoding,RY,TRUE,100,0.03689532,1,1
15,PauliZ,rotation_encoding,RY,TRUE,1,0.493034848,0.88,0.96
15,PauliZ,rotation_encoding,RY,TRUE,2,0.403023113,0.893333333,1
15,PauliZ,rotation_encoding,RY,TRUE,3,0.328838524,0.92,1
15,PauliZ,rotation_encoding,RY,TRUE,4,0.281029057,0.933333333,1
15,PauliZ,rotation_encoding,RY,TRUE,5,0.250684952,0.933333333,1
15,PauliZ,rotation_encoding,RY,TRUE,6,0.222483901,0.946666667,1
15,PauliZ,rotation_encoding,RY,TRUE,7,0.198280332,0.96,1
15,PauliZ,rotation_encoding,RY,TRUE,8,0.179625127,0.96,1
15,PauliZ,rotation_encoding,RY,TRUE,9,0.162259977,1,1
15,PauliZ,rotation_encoding,RY,TRUE,10,0.163702398,1,1
15,PauliZ,rotation_encoding,RY,TRUE,11,0.16478278,1,1
15,PauliZ,rotation_encoding,RY,TRUE,12,0.160808226,1,1
15,PauliZ,rotation_encoding,RY,TRUE,13,0.173950941,1,1
15,PauliZ,rotation_encoding,RY,TRUE,14,0.173750645,1,1
15,PauliZ,rotation_encoding,RY,TRUE,15,0.143591003,1,1
15,PauliZ,rotation_encoding,RY,TRUE,16,0.123913325,1,1
15,PauliZ,rotation_encoding,RY,TRUE,17,0.107711948,1,1
15,PauliZ,rotation_encoding,RY,TRUE,18,0.097326612,1,1
15,PauliZ,rotation_encoding,RY,TRUE,19,0.094406889,1,1
15,PauliZ,rotation_encoding,RY,TRUE,20,0.095976166,1,1
15,PauliZ,rotation_encoding,RY,TRUE,21,0.08735102,1,1
15,PauliZ,rotation_encoding,RY,TRUE,22,0.08589853,1,1
15,PauliZ,rotation_encoding,RY,TRUE,23,0.087742188,1,1
15,PauliZ,rotation_encoding,RY,TRUE,24,0.088331833,1,1
15,PauliZ,rotation_encoding,RY,TRUE,25,0.079857116,1,1
15,PauliZ,rotation_encoding,RY,TRUE,26,0.078153408,1,1
15,PauliZ,rotation_encoding,RY,TRUE,27,0.077620882,1,1
15,PauliZ,rotation_encoding,RY,TRUE,28,0.074883562,1,1
15,PauliZ,rotation_encoding,RY,TRUE,29,0.071851227,1,1
15,PauliZ,rotation_encoding,RY,TRUE,30,0.072082846,1,1
15,PauliZ,rotation_encoding,RY,TRUE,31,0.072883149,1,1
15,PauliZ,rotation_encoding,RY,TRUE,32,0.067785431,1,1
15,PauliZ,rotation_encoding,RY,TRUE,33,0.064952573,1,1
15,PauliZ,rotation_encoding,RY,TRUE,34,0.057623472,1,1
15,PauliZ,rotation_encoding,RY,TRUE,35,0.052124939,1,1
15,PauliZ,rotation_encoding,RY,TRUE,36,0.051565884,1,1
15,PauliZ,rotation_encoding,RY,TRUE,37,0.059383343,1,1
15,PauliZ,rotation_encoding,RY,TRUE,38,0.065030242,1,1
15,PauliZ,rotation_encoding,RY,TRUE,39,0.067162319,1,1
15,PauliZ,rotation_encoding,RY,TRUE,40,0.064524535,1,1
15,PauliZ,rotation_encoding,RY,TRUE,41,0.058034491,1,1
15,PauliZ,rotation_encoding,RY,TRUE,42,0.052549901,1,1
15,PauliZ,rotation_encoding,RY,TRUE,43,0.055210437,1,1
15,PauliZ,rotation_encoding,RY,TRUE,44,0.060327075,1,1
15,PauliZ,rotation_encoding,RY,TRUE,45,0.062602036,1,1
15,PauliZ,rotation_encoding,RY,TRUE,46,0.062372291,1,1
15,PauliZ,rotation_encoding,RY,TRUE,47,0.063023143,1,1
15,PauliZ,rotation_encoding,RY,TRUE,48,0.058125036,1,1
15,PauliZ,rotation_encoding,RY,TRUE,49,0.055437221,1,1
15,PauliZ,rotation_encoding,RY,TRUE,50,0.060447001,1,1
15,PauliZ,rotation_encoding,RY,TRUE,51,0.072793697,1,1
15,PauliZ,rotation_encoding,RY,TRUE,52,0.074630067,1,1
15,PauliZ,rotation_encoding,RY,TRUE,53,0.082439682,1,1
15,PauliZ,rotation_encoding,RY,TRUE,54,0.091275885,1,1
15,PauliZ,rotation_encoding,RY,TRUE,55,0.100058334,1,1
15,PauliZ,rotation_encoding,RY,TRUE,56,0.09961179,1,1
15,PauliZ,rotation_encoding,RY,TRUE,57,0.089315664,1,1
15,PauliZ,rotation_encoding,RY,TRUE,58,0.075295959,1,1
15,PauliZ,rotation_encoding,RY,TRUE,59,0.058234778,1,1
15,PauliZ,rotation_encoding,RY,TRUE,60,0.050809552,1,1
15,PauliZ,rotation_encoding,RY,TRUE,61,0.052490255,1,1
15,PauliZ,rotation_encoding,RY,TRUE,62,0.059925654,1,1
15,PauliZ,rotation_encoding,RY,TRUE,63,0.064811714,1,1
15,PauliZ,rotation_encoding,RY,TRUE,64,0.066644217,1,1
15,PauliZ,rotation_encoding,RY,TRUE,65,0.066028742,1,1
15,PauliZ,rotation_encoding,RY,TRUE,66,0.061659016,1,1
15,PauliZ,rotation_encoding,RY,TRUE,67,0.061054864,1,1
15,PauliZ,rotation_encoding,RY,TRUE,68,0.057349096,1,1
15,PauliZ,rotation_encoding,RY,TRUE,69,0.047381547,1,1
15,PauliZ,rotation_encoding,RY,TRUE,70,0.041002754,1,1
15,PauliZ,rotation_encoding,RY,TRUE,71,0.041354276,1,1
15,PauliZ,rotation_encoding,RY,TRUE,72,0.045246749,1,1
15,PauliZ,rotation_encoding,RY,TRUE,73,0.046718472,1,1
15,PauliZ,rotation_encoding,RY,TRUE,74,0.046382729,1,1
15,PauliZ,rotation_encoding,RY,TRUE,75,0.042876847,1,1
15,PauliZ,rotation_encoding,RY,TRUE,76,0.041333613,1,1
15,PauliZ,rotation_encoding,RY,TRUE,77,0.042270021,1,1
15,PauliZ,rotation_encoding,RY,TRUE,78,0.04536725,1,1
15,PauliZ,rotation_encoding,RY,TRUE,79,0.050231571,1,1
15,PauliZ,rotation_encoding,RY,TRUE,80,0.052047688,1,1
15,PauliZ,rotation_encoding,RY,TRUE,81,0.050366694,1,1
15,PauliZ,rotation_encoding,RY,TRUE,82,0.047168197,1,1
15,PauliZ,rotation_encoding,RY,TRUE,83,0.042113601,1,1
15,PauliZ,rotation_encoding,RY,TRUE,84,0.038846736,1,1
15,PauliZ,rotation_encoding,RY,TRUE,85,0.039798474,1,1
15,PauliZ,rotation_encoding,RY,TRUE,86,0.045515193,1,1
15,PauliZ,rotation_encoding,RY,TRUE,87,0.049610803,1,1
15,PauliZ,rotation_encoding,RY,TRUE,88,0.052226683,1,1
15,PauliZ,rotation_encoding,RY,TRUE,89,0.051237552,1,1
15,PauliZ,rotation_encoding,RY,TRUE,90,0.049482482,1,1
15,PauliZ,rotation_encoding,RY,TRUE,91,0.048964924,1,1
15,PauliZ,rotation_encoding,RY,TRUE,92,0.04509773,1,1
15,PauliZ,rotation_encoding,RY,TRUE,93,0.042214938,1,1
15,PauliZ,rotation_encoding,RY,TRUE,94,0.04104727,1,1
15,PauliZ,rotation_encoding,RY,TRUE,95,0.042442357,1,1
15,PauliZ,rotation_encoding,RY,TRUE,96,0.043890063,1,1
15,PauliZ,rotation_encoding,RY,TRUE,97,0.044143801,1,1
15,PauliZ,rotation_encoding,RY,TRUE,98,0.043295279,1,1
15,PauliZ,rotation_encoding,RY,TRUE,99,0.041023094,1,1
15,PauliZ,rotation_encoding,RY,TRUE,100,0.038555734,1,1
16,PauliX,rotation_encoding,RZ,FALSE,1,1.00004596,0.52,0.44
16,PauliX,rotation_encoding,RZ,FALSE,2,1.000000528,0.48,0.56
16,PauliX,rotation_encoding,RZ,FALSE,3,1.000422415,0.48,0.56
16,PauliX,rotation_encoding,RZ,FALSE,4,1.002527324,0.48,0.56
16,PauliX,rotation_encoding,RZ,FALSE,5,1.007590787,0.48,0.56
16,PauliX,rotation_encoding,RZ,FALSE,6,1.023121733,0.48,0.56
16,PauliX,rotation_encoding,RZ,FALSE,7,1.045986916,0.48,0.56
16,PauliX,rotation_encoding,RZ,FALSE,8,1.046499318,0.48,0.56
16,PauliX,rotation_encoding,RZ,FALSE,9,1.037072391,0.48,0.56
16,PauliX,rotation_encoding,RZ,FALSE,10,1.029780351,0.48,0.56
16,PauliX,rotation_encoding,RZ,FALSE,11,1.032184402,0.48,0.56
16,PauliX,rotation_encoding,RZ,FALSE,12,1.027116634,0.48,0.56
16,PauliX,rotation_encoding,RZ,FALSE,13,1.017302673,0.48,0.56
16,PauliX,rotation_encoding,RZ,FALSE,14,1.01111197,0.48,0.56
16,PauliX,rotation_encoding,RZ,FALSE,15,1.012203833,0.48,0.56
16,PauliX,rotation_encoding,RZ,FALSE,16,1.014502844,0.48,0.56
16,PauliX,rotation_encoding,RZ,FALSE,17,1.024496112,0.48,0.56
16,PauliX,rotation_encoding,RZ,FALSE,18,1.028420462,0.48,0.56
16,PauliX,rotation_encoding,RZ,FALSE,19,1.018859862,0.48,0.56
16,PauliX,rotation_encoding,RZ,FALSE,20,1.017872608,0.48,0.56
16,PauliX,rotation_encoding,RZ,FALSE,21,1.009206654,0.48,0.56
16,PauliX,rotation_encoding,RZ,FALSE,22,1.002441213,0.48,0.56
16,PauliX,rotation_encoding,RZ,FALSE,23,1.000009697,0.52,0.44
16,PauliX,rotation_encoding,RZ,FALSE,24,1.003535517,0.52,0.44
16,PauliX,rotation_encoding,RZ,FALSE,25,1.005635315,0.52,0.44
16,PauliX,rotation_encoding,RZ,FALSE,26,1.008899679,0.52,0.44
16,PauliX,rotation_encoding,RZ,FALSE,27,1.013676894,0.52,0.44
16,PauliX,rotation_encoding,RZ,FALSE,28,1.027361581,0.52,0.44
16,PauliX,rotation_encoding,RZ,FALSE,29,1.054988717,0.52,0.44
16,PauliX,rotation_encoding,RZ,FALSE,30,1.101270888,0.52,0.44
16,PauliX,rotation_encoding,RZ,FALSE,31,1.169831759,0.52,0.44
